user_id,age,gender,skill,path,ear_id,ear_view_pos,method,first_img,total_time,sam1_proposed_am,sam2_proposed_am,sam1_interactive_am,sam2_interactive_am,polygon_drawing_am,sam2_tracking_am,panorama_tracking_am,total_masks_am,sam1_proposed_sm,sam2_proposed_sm,sam1_interactive_sm,sam2_interactive_sm,poly_n,sam2_tracking_sm,panorama_tracking_sm,total_masks_sm,track_n,amg_n,inter_n,ds_per_mask,user_img,method_imgpos,method_imgpos_ear,ear_img,track_time,amg_time,inter_time,poly_time,ds_per_mask_track,ds_per_mask_amg,ds_per_mask_inter,ds_per_mask_poly
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223493024_low_192_annots_structured_sam1,39320223493024,192,sam1,False,3362,120,0,3,0,0,0,68,191,50,0,3,0,0,0,40,93,40,50,3,36.1505376344086,0_39320223493024,sam1_2,sam1_2_39320223493024,39320223493024_192,1341.0,1235.0,786.0,,33.525,24.7,262.0,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223493024_low_192_annots_structured_sam2,39320223493024,192,sam2,False,748,0,129,0,0,0,85,0,214,0,4,0,0,0,84,0,88,84,4,0,8.5,0_39320223493024,sam2_2,sam2_2_39320223493024,39320223493024_192,709.0,39.0,,,8.440476,9.75,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223493024_low_256_annots_structured_sam1,39320223493024,256,sam1,True,3609,123,0,8,0,2,0,0,133,80,0,8,0,2,0,0,90,0,80,8,40.1,0_39320223493024,sam1_1,sam1_1_39320223493024,39320223493024_256,,2378.0,488.0,,,29.725,61.0,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223493024_low_256_annots_structured_sam2,39320223493024,256,sam2,True,3562,0,135,0,7,3,0,0,145,0,84,0,6,2,0,0,92,0,84,6,38.71739130434783,0_39320223493024,sam2_1,sam2_1_39320223493024,39320223493024_256,,1925.0,1020.0,,,22.916666,170.0,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223493024_low_256_annots_structured_sam2_indicated_annots_polygon,39320223493024,256,polygon,True,288,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,96.0,0_39320223493024,polygon_1,polygon_1_39320223493024,39320223493024_256,,,,,,,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223525022_low_2688_annots_structured_sam1,39320223525022,2688,sam1,False,4287,97,0,12,0,2,0,63,174,23,0,11,0,2,0,35,71,35,23,11,60.38028169014085,0_39320223525022,sam1_2,sam1_2_39320223525022,39320223525022_2688,1014.0,999.0,1399.0,,28.971428,43.434784,127.181816,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223525022_low_2688_annots_structured_sam2,39320223525022,2688,sam2,False,732,0,108,0,2,0,63,0,173,0,5,0,2,0,61,0,68,61,5,2,10.764705882352942,0_39320223525022,sam2_2,sam2_2_39320223525022,39320223525022_2688,369.0,96.0,,,6.0491805,19.2,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223525022_low_2752_annots_structured_sam1,39320223525022,2752,sam1,True,2489,95,0,1,0,0,0,0,96,63,0,1,0,0,0,0,64,0,63,1,38.890625,0_39320223525022,sam1_1,sam1_1_39320223525022,39320223525022_2752,,2489.0,,,,39.50794,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223525022_low_2752_annots_structured_sam2,39320223525022,2752,sam2,True,1873,0,109,0,5,0,0,0,114,0,62,0,5,0,0,0,67,0,62,5,27.955223880597014,0_39320223525022,sam2_1,sam2_1_39320223525022,39320223525022_2752,,1118.0,755.0,,,18.032259,151.0,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39320223525022_low_2752_annots_structured_sam2_indicated_annots_polygon,39320223525022,2752,polygon,True,255,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,85.0,0_39320223525022,polygon_1,polygon_1_39320223525022,39320223525022_2752,,,,,,,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39420224413028_low_1856_annots_structured_sam1,39420224413028,1856,sam1,False,3496,140,0,5,0,1,0,124,270,83,0,5,0,1,0,28,117,28,83,5,29.88034188034188,0_39420224413028,sam1_2,sam1_2_39420224413028,39420224413028_1856,1276.0,922.0,1298.0,,45.57143,11.108434,259.6,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39420224413028_low_1856_annots_structured_sam2,39420224413028,1856,sam2,False,1498,0,166,0,2,0,119,0,287,0,2,0,2,0,115,0,119,115,2,2,12.588235294117647,0_39420224413028,sam2_2,sam2_2_39420224413028,39420224413028_1856,1111.0,,,,9.66087,,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39420224413028_low_1920_annots_structured_sam1,39420224413028,1920,sam1,True,1712,154,0,1,0,0,0,0,155,123,0,1,0,0,0,0,124,0,123,1,13.806451612903226,0_39420224413028,sam1_1,sam1_1_39420224413028,39420224413028_1920,,1712.0,,,,13.918699,,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39420224413028_low_1920_annots_structured_sam2,39420224413028,1920,sam2,True,3983,0,180,0,6,1,0,0,187,0,117,0,6,1,0,0,124,0,117,6,32.12096774193548,0_39420224413028,sam2_1,sam2_1_39420224413028,39420224413028_1920,,2634.0,1349.0,,,22.512821,224.83333,
0,26,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_0\39420224413028_low_1920_annots_structured_sam2_indicated_annots_polygon,39420224413028,1920,polygon,True,224,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,74.66666666666667,0_39420224413028,polygon_1,polygon_1_39420224413028,39420224413028_1920,,,,,,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223493024_low_192_annots_structured_sam1,39320223493024,192,sam1,False,1182,120,0,0,0,0,0,69,189,49,0,0,0,0,0,43,92,43,49,0,12.847826086956522,1_39320223493024,sam1_2,sam1_2_39320223493024,39320223493024_192,834.0,348.0,,,19.39535,7.102041,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223493024_low_192_annots_structured_sam2,39320223493024,192,sam2,False,1,0,129,0,0,0,90,0,219,0,0,0,0,0,90,0,90,90,0,0,0.011111111111111112,1_39320223493024,sam2_2,sam2_2_39320223493024,39320223493024_192,1.0,,,,0.011111111,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223493024_low_256_annots_structured_sam1,39320223493024,256,sam1,True,904,123,0,0,0,0,0,0,123,90,0,0,0,0,0,0,90,0,90,0,10.044444444444444,1_39320223493024,sam1_1,sam1_1_39320223493024,39320223493024_256,,904.0,,,,10.044444,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223493024_low_256_annots_structured_sam2,39320223493024,256,sam2,True,1309,0,135,0,3,0,0,0,138,0,90,0,3,0,0,0,93,0,90,3,14.075268817204302,1_39320223493024,sam2_1,sam2_1_39320223493024,39320223493024_256,,1047.0,262.0,,,11.633333,87.333336,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223493024_low_256_annots_structured_sam2_indicated_annots_polygon,39320223493024,256,polygon,True,274,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,91.33333333333333,1_39320223493024,polygon_1,polygon_1_39320223493024,39320223493024_256,,,,,,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223525022_low_2688_annots_structured_sam1,39320223525022,2688,sam1,False,2436,97,0,9,0,0,0,66,172,30,0,9,0,0,0,37,76,37,30,9,32.05263157894737,1_39320223525022,sam1_2,sam1_2_39320223525022,39320223525022_2688,984.0,654.0,798.0,,26.594595,21.8,88.666664,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223525022_low_2688_annots_structured_sam2,39320223525022,2688,sam2,False,1,0,108,0,0,0,68,0,176,0,0,0,0,0,68,0,68,68,0,0,0.014705882352941176,1_39320223525022,sam2_2,sam2_2_39320223525022,39320223525022_2688,1.0,,,,0.014705882,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223525022_low_2752_annots_structured_sam1,39320223525022,2752,sam1,True,2203,95,0,67,0,2,0,0,164,0,0,66,0,2,0,0,68,0,0,66,32.39705882352941,1_39320223525022,sam1_1,sam1_1_39320223525022,39320223525022_2752,,,1388.0,,,,21.030304,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223525022_low_2752_annots_structured_sam2,39320223525022,2752,sam2,True,1419,0,109,0,0,0,0,0,109,0,70,0,0,0,0,0,70,0,70,0,20.271428571428572,1_39320223525022,sam2_1,sam2_1_39320223525022,39320223525022_2752,,1419.0,,,,20.27143,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39320223525022_low_2752_annots_structured_sam2_indicated_annots_polygon,39320223525022,2752,polygon,True,288,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,96.0,1_39320223525022,polygon_1,polygon_1_39320223525022,39320223525022_2752,,,,,,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39420224413028_low_1856_annots_structured_sam1,39420224413028,1856,sam1,False,2510,140,0,8,0,0,0,124,272,74,0,8,0,0,0,33,115,33,74,8,21.82608695652174,1_39420224413028,sam1_2,sam1_2_39420224413028,39420224413028_1856,1393.0,444.0,673.0,,42.21212,6.0,84.125,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39420224413028_low_1856_annots_structured_sam2,39420224413028,1856,sam2,False,1619,0,166,0,1,2,119,0,288,0,0,0,1,2,115,0,118,115,0,1,13.720338983050848,1_39420224413028,sam2_2,sam2_2_39420224413028,39420224413028_1856,1619.0,,,,14.07826,,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39420224413028_low_1920_annots_structured_sam1,39420224413028,1920,sam1,True,908,154,0,0,0,0,0,0,154,124,0,0,0,0,0,0,124,0,124,0,7.32258064516129,1_39420224413028,sam1_1,sam1_1_39420224413028,39420224413028_1920,,908.0,,,,7.322581,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39420224413028_low_1920_annots_structured_sam2,39420224413028,1920,sam2,True,2110,0,180,0,2,0,0,0,182,0,121,0,2,0,0,0,123,0,121,2,17.15447154471545,1_39420224413028,sam2_1,sam2_1_39420224413028,39420224413028_1920,,1693.0,,,,13.991735,,
1,30,Male,10,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_1\39420224413028_low_1920_annots_structured_sam2_indicated_annots_polygon,39420224413028,1920,polygon,True,256,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,85.33333333333333,1_39420224413028,polygon_1,polygon_1_39420224413028,39420224413028_1920,,,,,,,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223493024_low_192_annots_structured_sam1,39320223493024,192,sam1,False,2990,120,0,0,0,2,0,68,190,54,0,0,0,1,0,37,92,37,54,0,32.5,10_39320223493024,sam1_2,sam1_2_39320223493024,39320223493024_192,1625.0,1365.0,,,43.91892,25.277779,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223493024_low_192_annots_structured_sam2,39320223493024,192,sam2,False,2342,0,129,0,2,0,93,0,224,0,4,0,2,0,92,0,98,92,4,2,23.897959183673468,10_39320223493024,sam2_2,sam2_2_39320223493024,39320223493024_192,1861.0,285.0,,,20.22826,71.25,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223493024_low_256_annots_structured_sam1,39320223493024,256,sam1,True,3119,123,0,4,0,3,0,0,130,86,0,4,0,2,0,0,92,0,86,4,33.90217391304348,10_39320223493024,sam1_1,sam1_1_39320223493024,39320223493024_256,,1159.0,756.0,,,13.476745,189.0,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223493024_low_256_annots_structured_sam2,39320223493024,256,sam2,True,4684,0,135,0,4,5,0,0,144,0,92,0,4,4,0,0,100,0,92,4,46.84,10_39320223493024,sam2_1,sam2_1_39320223493024,39320223493024_256,,1685.0,870.0,2129,,18.315218,217.5,532.25
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223493024_low_256_indicated_annots_polygon,39320223493024,256,polygon,True,176,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,58.666666666666664,10_39320223493024,polygon_1,polygon_1_39320223493024,39320223493024_256,,,,,,,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223525022_low_2688_annots_structured_sam1,39320223525022,2688,sam1,False,4474,97,0,4,0,3,0,71,175,33,0,3,0,3,0,35,74,35,33,3,60.45945945945946,10_39320223525022,sam1_2,sam1_2_39320223525022,39320223525022_2688,2331.0,381.0,773.0,989,66.6,11.545455,257.66666,329.66666
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223525022_low_2688_annots_structured_sam2,39320223525022,2688,sam2,False,3099,0,108,0,6,0,68,0,182,0,3,0,6,0,66,0,75,66,3,6,41.32,10_39320223525022,sam2_2,sam2_2_39320223525022,39320223525022_2688,1002.0,33.0,2064.0,,15.181818,11.0,344.0,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223525022_low_2752_annots_structured_sam1,39320223525022,2752,sam1,True,4543,95,0,0,0,7,0,0,102,65,0,0,0,7,0,0,72,0,65,0,63.09722222222222,10_39320223525022,sam1_1,sam1_1_39320223525022,39320223525022_2752,,810.0,,3733,,12.461538,,533.2857
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223525022_low_2752_annots_structured_sam2,39320223525022,2752,sam2,True,5189,0,109,0,0,13,0,0,122,0,65,0,0,11,0,0,76,0,65,0,68.27631578947368,10_39320223525022,sam2_1,sam2_1_39320223525022,39320223525022_2752,,938.0,,4251,,14.430769,,386.45456
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39320223525022_low_2752_indicated_annots_polygon,39320223525022,2752,polygon,True,418,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,139.33333333333334,10_39320223525022,polygon_1,polygon_1_39320223525022,39320223525022_2752,,,,,,,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39420224413028_low_1856_annots_structured_sam1,39420224413028,1856,sam1,False,5022,140,0,0,0,8,0,124,272,85,0,0,0,6,0,29,120,29,85,0,41.85,10_39420224413028,sam1_2,sam1_2_39420224413028,39420224413028_1856,2292.0,596.0,,2134,79.034485,7.0117645,,355.66666
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39420224413028_low_1856_annots_structured_sam2,39420224413028,1856,sam2,False,4556,0,166,0,3,3,119,0,291,0,4,0,2,3,111,0,120,111,4,2,37.96666666666667,10_39420224413028,sam2_2,sam2_2_39420224413028,39420224413028_1856,1587.0,161.0,,2808,14.2972975,40.25,,936.0
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39420224413028_low_1920_annots_structured_sam1,39420224413028,1920,sam1,True,2100,154,0,0,0,1,0,0,155,123,0,0,0,1,0,0,124,0,123,0,16.93548387096774,10_39420224413028,sam1_1,sam1_1_39420224413028,39420224413028_1920,,2100.0,,,,17.073172,,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39420224413028_low_1920_annots_structured_sam2,39420224413028,1920,sam2,True,3558,0,180,0,5,0,0,0,185,0,120,0,4,0,0,0,124,0,120,4,28.693548387096776,10_39420224413028,sam2_1,sam2_1_39420224413028,39420224413028_1920,,2485.0,1073.0,,,20.708334,268.25,
10,34,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_10\39420224413028_low_1920_indicated_annots_polygon,39420224413028,1920,polygon,True,388,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,129.33333333333334,10_39420224413028,polygon_1,polygon_1_39420224413028,39420224413028_1920,,,,,,,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223493024_low_192_annots_structured_sam1,39320223493024,192,sam1,False,2355,120,0,0,0,2,0,70,192,48,0,0,0,2,0,45,95,45,48,0,24.789473684210527,12_39320223493024,sam1_2,sam1_2_39320223493024,39320223493024_192,1173.0,684.0,,,26.066668,14.25,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223493024_low_192_annots_structured_sam2,39320223493024,192,sam2,False,446,0,129,0,0,0,88,0,217,0,6,0,0,0,86,0,92,86,6,0,4.8478260869565215,12_39320223493024,sam2_2,sam2_2_39320223493024,39320223493024_192,395.0,51.0,,,4.5930233,8.5,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223493024_low_256_annots_structured_sam1,39320223493024,256,sam1,True,3044,123,0,2,0,3,0,0,128,87,0,2,0,3,0,0,92,0,87,2,33.08695652173913,12_39320223493024,sam1_1,sam1_1_39320223493024,39320223493024_256,,2048.0,,996,,23.54023,,332.0
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223493024_low_256_annots_structured_sam2,39320223493024,256,sam2,True,2346,0,135,0,8,1,0,0,144,0,84,0,8,1,0,0,93,0,84,8,25.225806451612904,12_39320223493024,sam2_1,sam2_1_39320223493024,39320223493024_256,,1306.0,1040.0,,,15.547619,130.0,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223493024_low_256_indicated_annots_polygon,39320223493024,256,polygon,True,158,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,52.666666666666664,12_39320223493024,polygon_1,polygon_1_39320223493024,39320223493024_256,,,,,,,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223525022_low_2688_annots_structured_sam1,39320223525022,2688,sam1,False,2158,97,0,8,0,0,0,71,176,29,0,8,0,0,0,39,76,39,29,8,28.394736842105264,12_39320223525022,sam1_2,sam1_2_39320223525022,39320223525022_2688,701.0,476.0,981.0,,17.97436,16.413794,122.625,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223525022_low_2688_annots_structured_sam2,39320223525022,2688,sam2,False,1004,0,108,0,2,0,67,0,177,0,5,0,2,0,64,0,71,64,5,2,14.140845070422536,12_39320223525022,sam2_2,sam2_2_39320223525022,39320223525022_2688,585.0,143.0,,,9.140625,28.6,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223525022_low_2752_annots_structured_sam1,39320223525022,2752,sam1,True,1630,95,0,1,0,3,0,0,99,68,0,1,0,3,0,0,72,0,68,1,22.63888888888889,12_39320223525022,sam1_1,sam1_1_39320223525022,39320223525022_2752,,995.0,,635,,14.632353,,211.66667
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223525022_low_2752_annots_structured_sam2,39320223525022,2752,sam2,True,3014,0,109,0,2,3,0,0,114,0,66,0,2,3,0,0,71,0,66,2,42.45070422535211,12_39320223525022,sam2_1,sam2_1_39320223525022,39320223525022_2752,,1469.0,,1545,,22.257576,,515.0
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39320223525022_low_2752_indicated_annots_polygon,39320223525022,2752,polygon,True,160,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,53.333333333333336,12_39320223525022,polygon_1,polygon_1_39320223525022,39320223525022_2752,,,,,,,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39420224413028_low_1856_annots_structured_sam1,39420224413028,1856,sam1,False,2601,140,0,1,0,1,0,125,267,86,0,1,0,1,0,28,116,28,86,1,22.42241379310345,12_39420224413028,sam1_2,sam1_2_39420224413028,39420224413028_1856,1164.0,1437.0,,,41.57143,16.709303,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39420224413028_low_1856_annots_structured_sam2,39420224413028,1856,sam2,False,2065,0,166,0,1,4,120,0,291,0,4,0,1,4,109,0,118,109,4,1,17.5,12_39420224413028,sam2_2,sam2_2_39420224413028,39420224413028_1856,1012.0,97.0,,956,9.284404,24.25,,239.0
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39420224413028_low_1920_annots_structured_sam1,39420224413028,1920,sam1,True,1854,154,0,0,0,1,0,0,155,124,0,0,0,1,0,0,125,0,124,0,14.832,12_39420224413028,sam1_1,sam1_1_39420224413028,39420224413028_1920,,1854.0,,,,14.951612,,
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39420224413028_low_1920_annots_structured_sam2,39420224413028,1920,sam2,True,4840,0,180,0,13,4,0,0,197,0,108,0,13,4,0,0,125,0,108,13,38.72,12_39420224413028,sam2_1,sam2_1_39420224413028,39420224413028_1920,,1845.0,2162.0,833,,17.083334,166.3077,208.25
12,25,Male,9,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_12\39420224413028_low_1920_indicated_annots_polygon,39420224413028,1920,polygon,True,206,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,68.66666666666667,12_39420224413028,polygon_1,polygon_1_39420224413028,39420224413028_1920,,,,,,,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223493024_low_192_annots_structured_sam1,39320223493024,192,sam1,False,10259,120,0,0,0,47,0,69,236,0,0,0,0,47,0,44,91,44,0,0,112.73626373626374,13_39320223493024,sam1_2,sam1_2_39320223493024,39320223493024_192,1861.0,,,8398,42.295456,,,178.68085
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223493024_low_192_annots_structured_sam2,39320223493024,192,sam2,False,248,0,129,0,0,0,84,0,213,0,4,0,0,0,84,0,88,84,4,0,2.8181818181818183,13_39320223493024,sam2_2,sam2_2_39320223493024,39320223493024_192,231.0,17.0,,,2.75,4.25,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223493024_low_256_annots_structured_sam1,39320223493024,256,sam1,True,2562,123,0,2,0,2,0,0,127,84,0,1,0,2,0,0,87,0,84,1,29.448275862068964,13_39320223493024,sam1_1,sam1_1_39320223493024,39320223493024_256,,625.0,,,,7.4404764,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223493024_low_256_annots_structured_sam2,39320223493024,256,sam2,True,496,0,135,0,0,0,0,0,135,0,87,0,0,0,0,0,87,0,87,0,5.7011494252873565,13_39320223493024,sam2_1,sam2_1_39320223493024,39320223493024_256,,496.0,,,,5.7011495,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223493024_low_256_indicated_annots_polygon,39320223493024,256,polygon,True,213,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,71.0,13_39320223493024,polygon_1,polygon_1_39320223493024,39320223493024_256,,,,,,,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223525022_low_2688_annots_structured_sam1,39320223525022,2688,sam1,False,2597,97,0,1,0,0,0,65,163,37,0,1,0,0,0,31,69,31,37,1,37.63768115942029,13_39320223525022,sam1_2,sam1_2_39320223525022,39320223525022_2688,2011.0,586.0,,,64.870964,15.837838,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223525022_low_2688_annots_structured_sam2,39320223525022,2688,sam2,False,234,0,108,0,0,0,64,0,172,0,2,0,0,0,64,0,66,64,2,0,3.5454545454545454,13_39320223525022,sam2_2,sam2_2_39320223525022,39320223525022_2688,234.0,,,,3.65625,,,
13,25,Male,7,C:\Users\geink81\Desktop\ARAMSAM_UserExperiment\User_13\39320223525022_low_2752_annots_structured_sam1,39320223525022,2752,sam1,True,2752,95,0,0,0,0,0,0,95,66,0,0,0,0,0,0,66,0,66,0,41.696969696969695,13_39320223525022,sam1_1,sam1_1_39320223525022,39320223525022_2752,,2752.0,,,,41.696968,,
