points_per_side,points_per_batch,pred_iou_thresh,stability_score_thresh,stability_score_offset,box_nms_thresh,crop_n_layers,crop_nms_thresh,crop_n_points_downscale_factor,recall,precision,predictions,ground_truth,TP,FP,FN,mean_iou_of_tp,std_iou_of_tp,f_beta
32,128,0.8,0.98,0.7,0.7,0,0.7,4,0.0,0.0,0.3,109.6,0.0,0.3,109.6,0.0,0.0,0.0
32,128,0.8,0.98,0.7,0.7,1,0.7,1,0.0017094017094016999,0.1,0.7,64.8,0.2,0.5,64.6,0.19415366649627688,0.00098445769399404,0.002127659521502932
32,128,0.8,0.98,0.7,0.7,1,0.7,2,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.8,0.98,0.7,0.7,1,0.7,4,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.8,0.98,0.7,0.7,2,0.7,1,0.0017094017094016999,0.1,0.9,76.6,0.2,0.7,76.4,0.2426920831203461,0.00123057211749255,0.002127659521502932
32,128,0.8,0.98,0.7,0.7,2,0.7,2,0.0,0.0,0.5,53.1,0.0,0.5,53.1,0.0,0.0,0.0
32,128,0.8,0.98,0.7,0.7,2,0.7,4,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,0,0.7,1,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,0,0.7,2,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,0,0.7,4,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,1,0.7,1,0.0,0.0,0.1,11.2,0.0,0.1,11.2,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,1,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,1,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,2,0.7,1,0.0,0.0,0.2,23.4,0.0,0.2,23.4,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,2,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.0,0.7,2,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,0,0.7,1,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,0,0.7,2,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,0,0.7,4,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,1,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,1,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,1,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,2,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,2,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.8,0.98,1.3,0.7,2,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.92,0.7,0.7,0,0.7,1,0.4033107214036525,0.7601835156505607,56.2,109.6,42.6,13.6,67.0,0.8902814149856567,0.03372758347541089,0.436552390202195
32,128,0.88,0.92,0.7,0.7,0,0.7,2,0.4033107214036525,0.7601835156505607,56.2,109.6,42.6,13.6,67.0,0.8902814149856567,0.03372758347541089,0.436552390202195
32,128,0.88,0.92,0.7,0.7,0,0.7,4,0.4033107214036525,0.7601835156505607,56.2,109.6,42.6,13.6,67.0,0.8902814149856567,0.03372758347541089,0.436552390202195
32,128,0.88,0.92,0.7,0.7,1,0.7,1,0.6458224863400568,0.7722790502855268,92.9,109.6,70.9,22.0,38.7,0.9074203252792359,0.03366973195224996,0.6591209350942397
32,128,0.88,0.92,0.7,0.7,1,0.7,2,0.583962398496529,0.7952815414819748,80.6,109.6,63.5,17.1,46.1,0.9076561987400055,0.03248213604092592,0.6085959996259613
32,128,0.88,0.92,0.7,0.7,1,0.7,4,0.47415514805297565,0.7873270308561046,65.6,109.6,50.9,14.7,58.7,0.9020832657814026,0.03514277804642911,0.5070033733351196
32,128,0.88,0.92,0.7,0.7,2,0.7,1,0.6531289762134663,0.7341271365228385,99.4,109.6,71.7,27.7,37.9,0.9070192098617553,0.0333860911428928,0.6583327969232464
32,128,0.88,0.92,0.7,0.7,2,0.7,2,0.592376734939719,0.781632718740992,83.3,109.6,64.5,18.8,45.1,0.9081510305404663,0.03252785410732026,0.6142815555319039
32,128,0.88,0.92,0.7,0.7,2,0.7,4,0.47843070253706443,0.7858139347501139,66.3,109.6,51.4,14.9,58.2,0.9028274238109588,0.03488980606198305,0.5109907257444899
32,128,0.88,0.92,1.0,0.7,0,0.7,1,0.2974638625034041,0.7643872067156747,39.4,109.6,31.3,8.1,78.3,0.8982059359550476,0.028613460343331048,0.33295150942845886
32,128,0.88,0.92,1.0,0.7,0,0.7,2,0.2974638625034041,0.7643872067156747,39.4,109.6,31.3,8.1,78.3,0.8982059359550476,0.028613460343331048,0.33295150942845886
32,128,0.88,0.92,1.0,0.7,0,0.7,4,0.2974638625034041,0.7643872067156747,39.4,109.6,31.3,8.1,78.3,0.8982059359550476,0.028613460343331048,0.33295150942845886
32,128,0.88,0.92,1.0,0.7,1,0.7,1,0.48847686318595523,0.8081235308035005,66.2,109.6,53.7,12.5,55.9,0.9157149434089661,0.03159717619419094,0.5228219771063031
32,128,0.88,0.92,1.0,0.7,1,0.7,2,0.43850456394932974,0.8230358051551043,57.7,109.6,47.6,10.1,62.0,0.9148041903972626,0.029876766912639095,0.476925541105651
32,128,0.88,0.92,1.0,0.7,1,0.7,4,0.3481518120756209,0.7952407057803288,46.4,109.6,37.3,9.1,72.3,0.9095344185829163,0.03171282727271314,0.3862037799595079
32,128,0.88,0.92,1.0,0.7,2,0.7,1,0.49191220327050755,0.7776494771922677,69.6,109.6,54.1,15.5,55.5,0.9164544522762299,0.03168235234916205,0.5229469544999017
32,128,0.88,0.92,1.0,0.7,2,0.7,2,0.4416289829020833,0.8071462429847125,59.3,109.6,48.0,11.3,61.6,0.915646880865097,0.02894461248069995,0.479074304314813
32,128,0.88,0.92,1.0,0.7,2,0.7,4,0.3509567783244155,0.7965531754632806,46.7,109.6,37.6,9.1,72.0,0.9095941126346588,0.03164240401238198,0.3891680599939685
32,128,0.88,0.92,1.3,0.7,0,0.7,1,0.12696604340049006,0.658306485911749,15.6,109.6,13.3,2.3,96.3,0.7293793022632599,0.021777326520532343,0.15038996388733036
32,128,0.88,0.92,1.3,0.7,0,0.7,2,0.12696604340049006,0.658306485911749,15.6,109.6,13.3,2.3,96.3,0.7293793022632599,0.021777326520532343,0.15038996388733036
32,128,0.88,0.92,1.3,0.7,0,0.7,4,0.12696604340049006,0.658306485911749,15.6,109.6,13.3,2.3,96.3,0.7293793022632599,0.021777326520532343,0.15038996388733036
32,128,0.88,0.92,1.3,0.7,1,0.7,1,0.2392653170924472,0.8528009588977332,30.6,109.6,26.4,4.2,83.2,0.922894024848938,0.02725391844287512,0.27495478193737266
32,128,0.88,0.92,1.3,0.7,1,0.7,2,0.19913356321940748,0.8598714701191481,24.9,109.6,21.7,3.2,87.9,0.9252299666404724,0.02599777774885293,0.2313915989749805
32,128,0.88,0.92,1.3,0.7,1,0.7,4,0.16201559131820437,0.8486547808916229,20.0,109.6,17.3,2.7,92.3,0.9207266449928284,0.027066320460289672,0.1905084171024597
32,128,0.88,0.92,1.3,0.7,2,0.7,1,0.24000061121009425,0.8158355885661687,32.0,109.6,26.5,5.5,83.1,0.923570203781128,0.02757581258192653,0.27493601453693234
32,128,0.88,0.92,1.3,0.7,2,0.7,2,0.19828610559228882,0.828590084837763,25.4,109.6,21.6,3.8,88.0,0.9257031500339508,0.025801524054259017,0.23026105973118885
32,128,0.88,0.92,1.3,0.7,2,0.7,4,0.1628352634493519,0.8519881142249563,20.1,109.6,17.4,2.7,92.2,0.9201716125011444,0.02719848426058884,0.19151235069106437
32,128,0.88,0.95,0.7,0.7,0,0.7,1,0.2273547265085753,0.778040147697069,29.6,109.6,24.1,5.5,85.5,0.9034682095050812,0.02524923011660571,0.26054888376814167
32,128,0.88,0.95,0.7,0.7,0,0.7,2,0.2273547265085753,0.778040147697069,29.6,109.6,24.1,5.5,85.5,0.9034682095050812,0.02524923011660571,0.26054888376814167
32,128,0.88,0.95,0.7,0.7,0,0.7,4,0.2273547265085753,0.778040147697069,29.6,109.6,24.1,5.5,85.5,0.9034682095050812,0.02524923011660571,0.26054888376814167
32,128,0.88,0.95,0.7,0.7,1,0.7,1,0.3945424207968983,0.8308223042891925,52.5,109.6,43.5,9.0,66.1,0.9197601854801178,0.02883111983537669,0.434201466664257
32,128,0.88,0.95,0.7,0.7,1,0.7,2,0.345803456079569,0.845461030573321,44.6,109.6,37.7,6.9,71.9,0.9193308234214783,0.028877715766429852,0.3862454757528012
32,128,0.88,0.95,0.7,0.7,1,0.7,4,0.26834399840982226,0.8141719517749776,35.0,109.6,28.8,6.2,80.8,0.9149357199668884,0.02913343645632261,0.30515626227293813
32,128,0.88,0.95,0.7,0.7,2,0.7,1,0.39724246676380354,0.7993905119834308,55.1,109.6,43.8,11.3,65.8,0.9202504754066467,0.02904929555952544,0.43491505806329656
32,128,0.88,0.95,0.7,0.7,2,0.7,2,0.34727404431486314,0.823765558589096,45.8,109.6,37.9,7.9,71.7,0.9196889340877533,0.028734799474477712,0.38695838943575595
32,128,0.88,0.95,0.7,0.7,2,0.7,4,0.26989896465861685,0.8159705020619,35.2,109.6,29.0,6.2,80.6,0.9149575889110565,0.02904338538646693,0.30692670616207574
32,128,0.88,0.95,1.0,0.7,0,0.7,1,0.03888628362332247,0.5607142857142857,5.2,109.6,4.0,1.2,105.6,0.7975033149123192,0.02442886796779926,0.04766747707768503
32,128,0.88,0.95,1.0,0.7,0,0.7,2,0.03888628362332247,0.5607142857142857,5.2,109.6,4.0,1.2,105.6,0.7975033149123192,0.02442886796779926,0.04766747707768503
32,128,0.88,0.95,1.0,0.7,0,0.7,4,0.03888628362332247,0.5607142857142857,5.2,109.6,4.0,1.2,105.6,0.7975033149123192,0.02442886796779926,0.04766747707768503
32,128,0.88,0.95,1.0,0.7,1,0.7,1,0.09075283905757539,0.7553431833866616,12.1,109.6,9.9,2.2,99.7,0.931594067811966,0.029255918506532856,0.10943448296452607
32,128,0.88,0.95,1.0,0.7,1,0.7,2,0.06892823668702995,0.681985294117647,9.1,109.6,7.4,1.7,102.2,0.9269789987140231,0.03299403062555935,0.08375043799589614
32,128,0.88,0.95,1.0,0.7,1,0.7,4,0.054989633223711164,0.7167424242424242,7.2,109.6,5.7,1.5,103.9,0.9249786019325257,0.03163055877666915,0.06705992437678436
32,128,0.88,0.95,1.0,0.7,2,0.7,1,0.09160753991227624,0.7098665223665224,12.9,109.6,10.0,2.9,99.6,0.9311318099498749,0.029263414815068178,0.11027770195895097
32,128,0.88,0.95,1.0,0.7,2,0.7,2,0.06892823668702995,0.6653186274509804,9.2,109.6,7.4,1.8,102.2,0.9271133343378702,0.03319010580889878,0.0837462984184073
32,128,0.88,0.95,1.0,0.7,2,0.7,4,0.054989633223711164,0.7167424242424242,7.2,109.6,5.7,1.5,103.9,0.9249786019325257,0.03163055877666915,0.06705992437678436
32,128,0.88,0.95,1.3,0.7,0,0.7,1,0.00283275174476569,0.18333333333333332,0.8,109.6,0.3,0.5,109.3,0.33316880464553833,0.0,0.0035239540942284355
32,128,0.88,0.95,1.3,0.7,0,0.7,2,0.00283275174476569,0.18333333333333332,0.8,109.6,0.3,0.5,109.3,0.33316880464553833,0.0,0.0035239540942284355
32,128,0.88,0.95,1.3,0.7,0,0.7,4,0.00283275174476569,0.18333333333333332,0.8,109.6,0.3,0.5,109.3,0.33316880464553833,0.0,0.0035239540942284355
32,128,0.88,0.95,1.3,0.7,1,0.7,1,0.00714441230642624,0.425,1.6,96.3,0.8,0.8,95.5,0.7955709014620099,0.0021545444615185,0.008884208455423436
32,128,0.88,0.95,1.3,0.7,1,0.7,2,0.00454215345416739,0.375,1.3,96.3,0.5,0.8,95.8,0.7615446150302887,0.0,0.005654482157363335
32,128,0.88,0.95,1.3,0.7,1,0.7,4,0.00454215345416739,0.275,1.3,84.6,0.5,0.8,84.1,0.610672136147817,0.002024509788801267,0.005649945570010616
32,128,0.88,0.95,1.3,0.7,2,0.7,1,0.00714441230642624,0.3583333333333333,1.9,96.3,0.8,1.1,95.5,0.795774621622903,0.00161200459115205,0.008879757529861958
32,128,0.88,0.95,1.3,0.7,2,0.7,2,0.00454215345416739,0.375,1.4,96.3,0.5,0.9,95.8,0.7615446150302887,0.0,0.005654482157363335
32,128,0.88,0.95,1.3,0.7,2,0.7,4,0.00454215345416739,0.275,1.3,84.6,0.5,0.8,84.1,0.610672136147817,0.002024509788801267,0.005649945570010616
32,128,0.88,0.98,0.7,0.7,0,0.7,1,0.0,0.0,0.3,109.6,0.0,0.3,109.6,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,0,0.7,2,0.0,0.0,0.3,109.6,0.0,0.3,109.6,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,0,0.7,4,0.0,0.0,0.3,109.6,0.0,0.3,109.6,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,1,0.7,1,0.0017094017094016999,0.1,0.7,64.8,0.2,0.5,64.6,0.19415366649627688,0.00098445769399404,0.002127659521502932
32,128,0.88,0.98,0.7,0.7,1,0.7,2,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,1,0.7,4,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,2,0.7,1,0.0017094017094016999,0.1,0.9,76.6,0.2,0.7,76.4,0.2426920831203461,0.00123057211749255,0.002127659521502932
32,128,0.88,0.98,0.7,0.7,2,0.7,2,0.0,0.0,0.5,53.1,0.0,0.5,53.1,0.0,0.0,0.0
32,128,0.88,0.98,0.7,0.7,2,0.7,4,0.0,0.0,0.4,40.9,0.0,0.4,40.9,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,0,0.7,1,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,0,0.7,2,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,0,0.7,4,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,1,0.7,1,0.0,0.0,0.1,11.2,0.0,0.1,11.2,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,1,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,1,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,2,0.7,1,0.0,0.0,0.2,23.4,0.0,0.2,23.4,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,2,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.0,0.7,2,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,0,0.7,1,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,0,0.7,2,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,0,0.7,4,0.0,0.0,0.0,109.6,0.0,0.0,109.6,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,1,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,1,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,1,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,2,0.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,2,0.7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,128,0.88,0.98,1.3,0.7,2,0.7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,128,0.72,0.92,0.7,0.7,0,0.7,1,0.6456328157486578,0.6038795425975692,115.2,109.6,68.8,46.4,40.8,0.8838577449321747,0.03528539929538959,0.6245158236565114
64,128,0.72,0.92,0.7,0.7,0,0.7,2,0.6456328157486578,0.6038795425975692,115.2,109.6,68.8,46.4,40.8,0.8838577449321747,0.03528539929538959,0.6245158236565114
64,128,0.72,0.92,0.7,0.7,0,0.7,4,0.6456328157486578,0.6038795425975692,115.2,109.6,68.8,46.4,40.8,0.8838577449321747,0.03528539929538959,0.6245158236565114
64,128,0.72,0.92,0.7,0.7,1,0.7,1,0.7856968362289414,0.5746853509247217,150.6,109.6,85.5,65.1,24.1,0.9017443716526031,0.03656445071101183,0.7254766592638268
64,128,0.72,0.92,0.7,0.7,1,0.7,2,0.7751417630982452,0.6146269197098168,138.6,109.6,84.3,54.3,25.3,0.9016419649124146,0.03709116987884041,0.729215959453681
64,128,0.72,0.92,0.7,0.7,1,0.7,4,0.7254116331345613,0.6281623812286068,126.4,109.6,78.4,48.0,31.2,0.9026694655418396,0.03531055357307192,0.6940795994654863
64,128,0.72,0.92,0.7,0.7,2,0.7,1,0.7877702496081085,0.5386137002808037,162.0,109.6,85.7,76.3,23.9,0.9012367486953735,0.03667556941509243,0.7136324387922415
64,128,0.72,0.92,0.7,0.7,2,0.7,2,0.7738606758193114,0.595196519350511,143.4,109.6,84.2,59.2,25.4,0.9020345389842988,0.03675791397690769,0.7220015444749228
64,128,0.72,0.92,0.7,0.7,2,0.7,4,0.7268988069514564,0.6249174853508821,127.6,109.6,78.6,49.0,31.0,0.902437424659729,0.03554861843585963,0.6942462132493864
64,128,0.72,0.92,1.0,0.7,0,0.7,1,0.4180058877842339,0.7194016225217461,60.2,109.6,44.1,16.1,65.5,0.8933226764202118,0.03448880668729541,0.44662296815867447
64,128,0.72,0.92,1.0,0.7,0,0.7,2,0.4180058877842339,0.7194016225217461,60.2,109.6,44.1,16.1,65.5,0.8933226764202118,0.03448880668729541,0.44662296815867447
64,128,0.72,0.92,1.0,0.7,0,0.7,4,0.4180058877842339,0.7194016225217461,60.2,109.6,44.1,16.1,65.5,0.8933226764202118,0.03448880668729541,0.44662296815867447
64,128,0.72,0.92,1.0,0.7,1,0.7,1,0.575258719546499,0.7210205341539384,87.5,109.6,62.7,24.8,46.9,0.9112270951271058,0.03451720438897604,0.5914597942252404
64,128,0.72,0.92,1.0,0.7,1,0.7,2,0.5502357615482671,0.7550106621733716,80.0,109.6,59.9,20.1,49.7,0.9113329946994781,0.03483051508665079,0.5732315665568837
64,128,0.72,0.92,1.0,0.7,1,0.7,4,0.5048321799816926,0.754655750661199,72.5,109.6,54.5,18.0,55.1,0.9109935820102691,0.033141583018004864,0.5316799294365039
64,128,0.72,0.92,1.0,0.7,2,0.7,1,0.5756153001004479,0.69237645871852,91.7,109.6,62.8,28.9,46.8,0.9116907060146332,0.034869002737104846,0.5870712827920895
64,128,0.72,0.92,1.0,0.7,2,0.7,2,0.5501235980387955,0.7380579994438977,82.0,109.6,59.9,22.1,49.7,0.9118257462978363,0.03510695006698365,0.5709031446743129
64,128,0.72,0.92,1.0,0.7,2,0.7,4,0.5048321799816926,0.7506175921148448,72.9,109.6,54.5,18.4,55.1,0.9110330879688263,0.033090443909168196,0.5312231204665547
64,128,0.72,0.92,1.3,0.7,0,0.7,1,0.17973522993341556,0.7315213538897749,24.4,109.6,19.1,5.3,90.5,0.9016534388065338,0.03174780567900996,0.20802866605503745
64,128,0.72,0.92,1.3,0.7,0,0.7,2,0.17973522993341556,0.7315213538897749,24.4,109.6,19.1,5.3,90.5,0.9016534388065338,0.03174780567900996,0.20802866605503745
64,128,0.72,0.92,1.3,0.7,0,0.7,4,0.17973522993341556,0.7315213538897749,24.4,109.6,19.1,5.3,90.5,0.9016534388065338,0.03174780567900996,0.20802866605503745
64,128,0.72,0.92,1.3,0.7,1,0.7,1,0.28310026917562486,0.7679760349603966,40.1,109.6,31.3,8.8,78.3,0.9224134981632233,0.02842350145801898,0.31822856342325945
64,128,0.72,0.92,1.3,0.7,1,0.7,2,0.2662871006476213,0.7759448202711916,37.0,109.6,29.3,7.7,80.3,0.9213483393192291,0.027266184892505353,0.3013815960232017
64,128,0.72,0.92,1.3,0.7,1,0.7,4,0.2318191072123096,0.7839287815649714,31.5,109.6,25.3,6.2,84.3,0.9209521293640137,0.02896013744175429,0.26454957485951375
64,128,0.72,0.92,1.3,0.7,2,0.7,1,0.2838355632932719,0.7370894084569514,41.9,109.6,31.4,10.5,78.2,0.92315114736557,0.02874260917305942,0.31778253480924634
64,128,0.72,0.92,1.3,0.7,2,0.7,2,0.2662871006476213,0.7623261605246091,37.6,109.6,29.3,8.3,80.3,0.921679800748825,0.02767214002087708,0.30097882165480205
64,128,0.72,0.92,1.3,0.7,2,0.7,4,0.2318191072123096,0.7823685493443618,31.6,109.6,25.3,6.3,84.3,0.9211052775382995,0.029088992811739413,0.26446374649853494
64,128,0.72,0.95,0.7,0.7,0,0.7,1,0.33472554789109116,0.7319983749617617,45.9,109.6,35.3,10.6,74.3,0.8971032500267029,0.03414460495114323,0.3680919336215617
64,128,0.72,0.95,0.7,0.7,0,0.7,2,0.33472554789109116,0.7319983749617617,45.9,109.6,35.3,10.6,74.3,0.8971032500267029,0.03414460495114323,0.3680919336215617
64,128,0.72,0.95,0.7,0.7,0,0.7,4,0.33472554789109116,0.7319983749617617,45.9,109.6,35.3,10.6,74.3,0.8971032500267029,0.03414460495114323,0.3680919336215617
64,128,0.72,0.95,0.7,0.7,1,0.7,1,0.4739383980178615,0.7543419850255184,68.8,109.6,51.8,17.0,57.8,0.9153519392013549,0.03381982035934919,0.504144581612664
64,128,0.72,0.95,0.7,0.7,1,0.7,2,0.4498270222650995,0.7852052172441196,63.1,109.6,49.2,13.9,60.4,0.9164160192012787,0.03191015720367427,0.48346071661935464
64,128,0.72,0.95,0.7,0.7,1,0.7,4,0.408594409067441,0.7967847257089067,55.9,109.6,44.3,11.6,65.3,0.9145083904266358,0.03386018536984918,0.44472884464226015
64,128,0.72,0.95,0.7,0.7,2,0.7,1,0.4753134083252851,0.7177575959910527,72.8,109.6,52.0,20.8,57.6,0.9160780131816864,0.03345196507871148,0.5015622675274946
64,128,0.72,0.95,0.7,0.7,2,0.7,2,0.44897956463798094,0.7656358981910791,64.4,109.6,49.1,15.3,60.5,0.9169187426567078,0.03223629351705308,0.48144335595639365
64,128,0.72,0.95,0.7,0.7,2,0.7,4,0.408594409067441,0.7909181243382759,56.3,109.6,44.3,12.0,65.3,0.9145422756671906,0.033968049101531464,0.4443314127419805
64,128,0.72,0.95,1.0,0.7,0,0.7,1,0.05578801958537748,0.5710137085137086,7.5,109.6,5.7,1.8,103.9,0.9122970551252365,0.026672291502888686,0.0678468578618903
64,128,0.72,0.95,1.0,0.7,0,0.7,2,0.05578801958537748,0.5710137085137086,7.5,109.6,5.7,1.8,103.9,0.9122970551252365,0.026672291502888686,0.0678468578618903
64,128,0.72,0.95,1.0,0.7,0,0.7,4,0.05578801958537748,0.5710137085137086,7.5,109.6,5.7,1.8,103.9,0.9122970551252365,0.026672291502888686,0.0678468578618903
64,128,0.72,0.95,1.0,0.7,1,0.7,1,0.10555473346315872,0.7115322793148879,14.4,109.6,11.5,2.9,98.1,0.9299412310123444,0.026738769613439177,0.12663583788509167
64,128,0.72,0.95,1.0,0.7,1,0.7,2,0.10198934903037649,0.7183541458541459,13.6,109.6,11.0,2.6,98.6,0.9306362271308899,0.027188677806407158,0.12242372510210768
64,128,0.72,0.95,1.0,0.7,1,0.7,4,0.08096231067773405,0.6760213032581454,10.6,109.6,8.5,2.1,101.1,0.925338625907898,0.02856026527782277,0.09785710435215622
